🔍 Scanning for power monitoring interfaces...
   🌡️  Found thermal zone: thermal_zone0
   💻 Added CPU monitoring
📊 Logging system power data to /home/pi/system_power_log.csv
🖥️  Monitoring CPU, memory, temperature, and available power metrics
⚠️  Watching for high CPU, temperature, and system load issues
Press Ctrl+C to stop logging
✅ 2025-07-21T17:39:54.484533: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:39:59.485415: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:04.486328: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:09.487185: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:14.488070: CPU 0%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:19.488939: CPU 1%, Temp 46.9°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:40:24.489797: CPU 0%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:29.490680: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:34.491537: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:39.492418: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:44.493281: CPU 0%, Temp 45.8°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:49.494148: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:54.495039: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:40:59.495904: CPU 0%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:41:04.496761: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:41:09.497632: CPU 0%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:41:14.498542: CPU 0%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:41:19.499403: CPU 0%, Temp 46.3°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:41:24.500264: CPU 0%, Temp 46.9°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:41:29.501159: CPU 5%, Temp 47.4°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:41:34.502057: CPU 1%, Temp 47.4°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:41:39.502962: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:41:44.503833: CPU 0%, Temp 46.3°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:41:49.504699: CPU 2%, Temp 46.9°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:41:54.505577: CPU 1%, Temp 47.4°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:41:59.506496: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:42:04.507360: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:42:09.508221: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:42:14.509076: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:42:19.509953: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:42:24.510843: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:42:29.513021: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:42:34.515262: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:42:39.517934: CPU 1%, Temp 47.4°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:42:44.518823: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:42:49.519701: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:42:54.520568: CPU 1%, Temp 48.5°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:42:59.521425: CPU 1%, Temp 47.4°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:04.522316: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:09.523180: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:14.524036: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:19.524894: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:24.525747: CPU 1%, Temp 48.5°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:29.526634: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:34.527513: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:39.528387: CPU 1%, Temp 48.5°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:44.529254: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:49.530121: CPU 2%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:54.531005: CPU 1%, Temp 48.5°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:43:59.531883: CPU 1%, Temp 49.6°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:44:04.532744: CPU 1%, Temp 47.4°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:44:09.533607: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:44:14.534503: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:44:19.535369: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:44:24.536229: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:44:29.537091: CPU 1%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:44:34.537956: CPU 1%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:44:39.538846: CPU 1%, Temp 48.5°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:44:44.539703: CPU 1%, Temp 49.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:44:49.540564: CPU 1%, Temp 48.5°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:44:54.541433: CPU 0%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:44:59.542315: CPU 0%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:45:04.543173: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:45:09.544041: CPU 0%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:45:14.544902: CPU 0%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:45:19.545776: CPU 1%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:45:24.546677: CPU 1%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:45:29.547546: CPU 0%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:45:34.548418: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:45:39.549309: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:45:44.550189: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:45:49.551063: CPU 4%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:45:54.551971: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:45:59.552861: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:46:04.553728: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:46:09.554619: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:46:14.555480: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:46:19.556382: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:46:24.557245: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:46:29.558153: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:46:34.559142: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:46:39.564799: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:46:44.565669: CPU 0%, Temp 48.5°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:46:49.566564: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:46:54.567429: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:46:59.568319: CPU 1%, Temp 49.6°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:04.569197: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:09.570063: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:14.570952: CPU 0%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:19.571829: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:24.572697: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:29.573578: CPU 0%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:34.574473: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:39.575356: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:44.576246: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:49.578488: CPU 2%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:54.580743: CPU 1%, Temp 49.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:47:59.582977: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:04.583846: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:09.584720: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:14.585586: CPU 1%, Temp 49.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:19.586482: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:24.587338: CPU 1%, Temp 46.3°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:29.588210: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:34.589080: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:39.589963: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:44.590843: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:49.593050: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:54.593910: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:48:59.594811: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:49:04.595679: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:49:09.596548: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:49:14.597420: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:49:19.598327: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:49:24.599181: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:49:29.600074: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:49:34.600942: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:49:39.601821: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:49:44.602716: CPU 1%, Temp 49.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:49:49.603575: CPU 3%, Temp 46.3°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:49:54.604454: CPU 2%, Temp 48.0°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:49:59.605524: CPU 1%, Temp 47.4°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:50:04.606592: CPU 1%, Temp 47.4°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:50:09.607625: CPU 1%, Temp 46.9°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:50:14.608699: CPU 0%, Temp 47.4°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:50:19.609589: CPU 1%, Temp 48.0°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:50:24.610478: CPU 1%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:50:29.611382: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:50:34.612251: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:50:39.613127: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:50:44.613988: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:50:49.614885: CPU 1%, Temp 48.5°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:50:54.615757: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:50:59.616631: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:51:04.617511: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:51:09.618393: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:51:14.619260: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:51:19.620126: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:51:24.621955: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:51:29.622835: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:51:34.623693: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:51:39.624581: CPU 0%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:51:44.625446: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:51:49.626333: CPU 2%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:51:54.627204: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:51:59.629105: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:52:04.630987: CPU 1%, Temp 49.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:52:09.631861: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:52:14.632739: CPU 2%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:52:19.633629: CPU 1%, Temp 49.0°C, Load 1.1, V:N/A, P:N/A
✅ 2025-07-21T17:52:24.634517: CPU 1%, Temp 46.9°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:52:29.635387: CPU 1%, Temp 47.4°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:52:34.636289: CPU 1%, Temp 48.5°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:52:39.638573: CPU 1%, Temp 46.9°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:52:44.640480: CPU 1%, Temp 48.0°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:52:49.643367: CPU 1%, Temp 47.4°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:52:54.644238: CPU 1%, Temp 46.9°C, Load 1.0, V:N/A, P:N/A
✅ 2025-07-21T17:52:59.645100: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:53:04.645965: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:53:09.646862: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:53:14.647708: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:53:19.648599: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:53:24.649450: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:53:29.650370: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:53:34.652602: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:53:39.658229: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:53:44.659097: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:53:49.659966: CPU 2%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:53:54.660833: CPU 1%, Temp 48.5°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:53:59.661705: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:54:04.663551: CPU 1%, Temp 48.5°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:54:09.664398: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:54:14.665244: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:54:19.666110: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:54:24.666984: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:54:29.667831: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:54:34.668677: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:54:39.669540: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:54:44.670408: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:54:49.671276: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:54:54.672151: CPU 1%, Temp 48.0°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:54:59.673034: CPU 1%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:55:04.673897: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:55:09.679668: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:55:14.682316: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:55:19.683185: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:55:24.684089: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:55:29.686451: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:55:34.689275: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:55:39.694855: CPU 0%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:55:44.696704: CPU 0%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:55:49.699358: CPU 3%, Temp 46.3°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:55:54.702049: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:55:59.704923: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:56:04.707904: CPU 1%, Temp 47.4°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:56:09.708805: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:56:14.711654: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:56:19.712567: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:56:24.713444: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:56:29.714327: CPU 1%, Temp 48.5°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:56:34.715189: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:56:39.716074: CPU 0%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:56:44.717892: CPU 1%, Temp 46.3°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:56:49.718786: CPU 1%, Temp 48.5°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:56:54.719646: CPU 0%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:56:59.722097: CPU 1%, Temp 48.0°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:04.724343: CPU 1%, Temp 47.4°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:09.726266: CPU 1%, Temp 46.3°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:57:14.728173: CPU 1%, Temp 48.0°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:19.733763: CPU 1%, Temp 47.4°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:24.734674: CPU 1%, Temp 47.4°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:29.735569: CPU 1%, Temp 46.9°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:34.736446: CPU 1%, Temp 48.5°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:39.737346: CPU 1%, Temp 47.4°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:44.739769: CPU 1%, Temp 48.5°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:49.742015: CPU 2%, Temp 48.0°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:54.742981: CPU 1%, Temp 46.9°C, Load 0.7, V:N/A, P:N/A
✅ 2025-07-21T17:57:59.745225: CPU 0%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:04.747519: CPU 1%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:09.750199: CPU 0%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:14.755849: CPU 0%, Temp 46.3°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:19.757669: CPU 0%, Temp 44.6°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:24.758556: CPU 0%, Temp 48.0°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:29.759452: CPU 0%, Temp 46.3°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:34.761697: CPU 1%, Temp 46.3°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:39.762625: CPU 0%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:44.763526: CPU 0%, Temp 46.3°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:49.764408: CPU 1%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:54.765290: CPU 0%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:58:59.766189: CPU 0%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:59:04.767066: CPU 1%, Temp 45.2°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:59:09.767965: CPU 0%, Temp 47.4°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:59:14.769829: CPU 0%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:59:19.771638: CPU 1%, Temp 45.8°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:59:24.772515: CPU 0%, Temp 46.3°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:59:29.773415: CPU 0%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:59:34.774316: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:59:39.776094: CPU 0%, Temp 46.3°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:59:44.776955: CPU 0%, Temp 46.3°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:59:49.777822: CPU 3%, Temp 46.9°C, Load 0.8, V:N/A, P:N/A
✅ 2025-07-21T17:59:54.778770: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T17:59:59.781037: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T18:00:04.781903: CPU 2%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T18:00:09.782817: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T18:00:14.783690: CPU 1%, Temp 46.9°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T18:00:19.784557: CPU 2%, Temp 46.3°C, Load 0.9, V:N/A, P:N/A
✅ 2025-07-21T18:00:24.785439: CPU 1%, Temp 46.3°C, Load 0.8, V:N/A, P:N/A
